genome	S_alg	k	d	M_alg	kmer_count	l	o	z	r	S_xz_bytes	M_xz_bytes	enc1_xz_bytes	enc2_xz_bytes	pref
spneumoniae	pseudosimplitigs	16	5	ones	2114070	2147473	2122512	24961	2619	558888	7908	566796	565220	spneumoniae.S_pseudosimplitigs.k_16.d_5.M_ones
spneumoniae	pseudosimplitigs	16	5	runs	2114070	2147473	2122414	25059	2545	558888	7740	566628	565112	spneumoniae.S_pseudosimplitigs.k_16.d_5.M_runs
spneumoniae	pseudosimplitigs	16	5	zeros	2114070	2147473	2114070	33403	7046	558888	19124	578012	572608	spneumoniae.S_pseudosimplitigs.k_16.d_5.M_zeros
spneumoniae	pseudosimplitigsAC	16	1	default	2114070	2203665	2114070	89595	5973	572224	14496	586720	588324	spneumoniae.S_pseudosimplitigsAC.k_16.d_1.M_default
spneumoniae	pseudosimplitigsAC	16	1	ones	2114070	2203665	2120246	83419	6371	572224	16884	589108	588604	spneumoniae.S_pseudosimplitigsAC.k_16.d_1.M_ones
spneumoniae	pseudosimplitigsAC	16	1	runs	2114070	2203665	2119620	84045	5953	572224	16076	588300	588132	spneumoniae.S_pseudosimplitigsAC.k_16.d_1.M_runs
spneumoniae	pseudosimplitigsAC	16	1	zeros	2114070	2203665	2114070	89595	6392	572224	15816	588040	588688	spneumoniae.S_pseudosimplitigsAC.k_16.d_1.M_zeros
spneumoniae	pseudosimplitigsAC	16	2	default	2114070	2163617	2114070	49547	6161	562724	16292	579016	575376	spneumoniae.S_pseudosimplitigsAC.k_16.d_2.M_default
spneumoniae	pseudosimplitigsAC	16	2	ones	2114070	2163617	2120010	43607	3394	562724	9416	572140	571472	spneumoniae.S_pseudosimplitigsAC.k_16.d_2.M_ones
spneumoniae	pseudosimplitigsAC	16	2	runs	2114070	2163617	2119730	43887	3201	562724	9024	571748	571316	spneumoniae.S_pseudosimplitigsAC.k_16.d_2.M_runs
spneumoniae	pseudosimplitigsAC	16	2	zeros	2114070	2163617	2114070	49547	6266	562724	16640	579364	575796	spneumoniae.S_pseudosimplitigsAC.k_16.d_2.M_zeros
spneumoniae	pseudosimplitigsAC	16	3	default	2114070	2150087	2114070	36017	6312	559632	17028	576660	572744	spneumoniae.S_pseudosimplitigsAC.k_16.d_3.M_default
spneumoniae	pseudosimplitigsAC	16	3	ones	2114070	2150087	2121040	29047	2346	559632	6808	566440	565868	spneumoniae.S_pseudosimplitigsAC.k_16.d_3.M_ones
spneumoniae	pseudosimplitigsAC	16	3	runs	2114070	2150087	2120926	29161	2270	559632	6608	566240	565600	spneumoniae.S_pseudosimplitigsAC.k_16.d_3.M_runs
spneumoniae	pseudosimplitigsAC	16	3	zeros	2114070	2150087	2114070	36017	6335	559632	17064	576696	572468	spneumoniae.S_pseudosimplitigsAC.k_16.d_3.M_zeros
spneumoniae	pseudosimplitigsAC	16	4	default	2114070	2146976	2114070	32906	6543	559272	17872	577144	571800	spneumoniae.S_pseudosimplitigsAC.k_16.d_4.M_default
spneumoniae	pseudosimplitigsAC	16	4	ones	2114070	2146976	2121782	25194	2257	559272	6600	565872	565536	spneumoniae.S_pseudosimplitigsAC.k_16.d_4.M_ones
spneumoniae	pseudosimplitigsAC	16	4	runs	2114070	2146976	2121694	25282	2190	559272	6464	565736	565540	spneumoniae.S_pseudosimplitigsAC.k_16.d_4.M_runs
spneumoniae	pseudosimplitigsAC	16	4	zeros	2114070	2146976	2114070	32906	6557	559272	17928	577200	571604	spneumoniae.S_pseudosimplitigsAC.k_16.d_4.M_zeros
spneumoniae	pseudosimplitigsAC	16	5	default	2114070	2147214	2114070	33144	6949	559096	18788	577884	572708	spneumoniae.S_pseudosimplitigsAC.k_16.d_5.M_default
spneumoniae	pseudosimplitigsAC	16	5	ones	2114070	2147214	2122369	24845	2549	559096	7524	566620	565472	spneumoniae.S_pseudosimplitigsAC.k_16.d_5.M_ones
spneumoniae	pseudosimplitigsAC	16	5	runs	2114070	2147214	2122256	24958	2472	559096	7392	566488	565148	spneumoniae.S_pseudosimplitigsAC.k_16.d_5.M_runs
spneumoniae	pseudosimplitigsAC	16	5	zeros	2114070	2147214	2114070	33144	6952	559096	18772	577868	573664	spneumoniae.S_pseudosimplitigsAC.k_16.d_5.M_zeros
spneumoniae	streaming	16	na	default	2114070	2141997	2114070	27927	6263	555348	18256	573604	568984	spneumoniae.S_streaming.k_16.d_na.M_default
spneumoniae	streaming	16	na	ones	2114070	2141997	2128145	13852	1020	555348	3520	558868	558908	spneumoniae.S_streaming.k_16.d_na.M_ones
spneumoniae	streaming	16	na	runs	2114070	2141997	2128068	13929	981	555348	3456	558804	559064	spneumoniae.S_streaming.k_16.d_na.M_runs
spneumoniae	streaming	16	na	zeros	2114070	2141997	2114070	27927	6305	555348	18408	573756	568636	spneumoniae.S_streaming.k_16.d_na.M_zeros
spneumoniae	greedy	17	na	default	2120449	2136708	2120449	16259	3209	556076	10940	567016	564436	spneumoniae.S_greedy.k_17.d_na.M_default
spneumoniae	greedy	17	na	ones	2120449	2136708	2126633	10075	982	556076	4020	560096	560180	spneumoniae.S_greedy.k_17.d_na.M_ones
spneumoniae	greedy	17	na	runs	2120449	2136708	2126615	10093	969	556076	3996	560072	560080	spneumoniae.S_greedy.k_17.d_na.M_runs
spneumoniae	greedy	17	na	zeros	2120449	2136708	2120449	16259	3506	556076	11312	567388	565388	spneumoniae.S_greedy.k_17.d_na.M_zeros
spneumoniae	greedyAC	17	na	default	2120449	2136683	2120449	16234	3205	556124	10996	567120	564976	spneumoniae.S_greedyAC.k_17.d_na.M_default
spneumoniae	greedyAC	17	na	ones	2120449	2136683	2126623	10060	980	556124	4052	560176	559776	spneumoniae.S_greedyAC.k_17.d_na.M_ones
spneumoniae	greedyAC	17	na	runs	2120449	2136683	2126609	10074	969	556124	4024	560148	559696	spneumoniae.S_greedyAC.k_17.d_na.M_runs
spneumoniae	greedyAC	17	na	zeros	2120449	2136683	2120449	16234	3468	556124	11136	567260	564184	spneumoniae.S_greedyAC.k_17.d_na.M_zeros
spneumoniae	pseudosimplitigs	17	1	default	2120449	2171601	2120449	51152	3197	564272	8100	572372	572896	spneumoniae.S_pseudosimplitigs.k_17.d_1.M_default
spneumoniae	pseudosimplitigs	17	1	ones	2120449	2171601	2123516	48085	3264	564272	9136	573408	573176	spneumoniae.S_pseudosimplitigs.k_17.d_1.M_ones
spneumoniae	pseudosimplitigs	17	1	runs	2120449	2171601	2123361	48240	3179	564272	8968	573240	573244	spneumoniae.S_pseudosimplitigs.k_17.d_1.M_runs
spneumoniae	pseudosimplitigs	17	1	zeros	2120449	2171601	2120449	51152	3352	564272	8652	572924	573116	spneumoniae.S_pseudosimplitigs.k_17.d_1.M_zeros
spneumoniae	pseudosimplitigs	17	2	default	2120449	2154230	2120449	33781	3256	560520	8912	569432	568684	spneumoniae.S_pseudosimplitigs.k_17.d_2.M_default
spneumoniae	pseudosimplitigs	17	2	ones	2120449	2154230	2123407	30823	2101	560520	6060	566580	566568	spneumoniae.S_pseudosimplitigs.k_17.d_2.M_ones
spneumoniae	pseudosimplitigs	17	2	runs	2120449	2154230	2123360	30870	2066	560520	5972	566492	566660	spneumoniae.S_pseudosimplitigs.k_17.d_2.M_runs
spneumoniae	pseudosimplitigs	17	2	zeros	2120449	2154230	2120449	33781	3296	560520	9068	569588	568552	spneumoniae.S_pseudosimplitigs.k_17.d_2.M_zeros
spneumoniae	pseudosimplitigs	17	3	default	2120449	2149028	2120449	28579	3316	558704	9228	567932	566056	spneumoniae.S_pseudosimplitigs.k_17.d_3.M_default
spneumoniae	pseudosimplitigs	17	3	ones	2120449	2149028	2123844	25184	1756	558704	5020	563724	563340	spneumoniae.S_pseudosimplitigs.k_17.d_3.M_ones
spneumoniae	pseudosimplitigs	17	3	runs	2120449	2149028	2123811	25217	1730	558704	4960	563664	563436	spneumoniae.S_pseudosimplitigs.k_17.d_3.M_runs
spneumoniae	pseudosimplitigs	17	3	zeros	2120449	2149028	2120449	28579	3329	558704	9292	567996	566268	spneumoniae.S_pseudosimplitigs.k_17.d_3.M_zeros
spneumoniae	pseudosimplitigs	17	4	default	2120449	2146641	2120449	26192	3389	558736	9548	568284	565136	spneumoniae.S_pseudosimplitigs.k_17.d_4.M_default
spneumoniae	pseudosimplitigs	17	4	ones	2120449	2146641	2124342	22299	1606	558736	4688	563424	562544	spneumoniae.S_pseudosimplitigs.k_17.d_4.M_ones
spneumoniae	pseudosimplitigs	17	4	runs	2120449	2146641	2124310	22331	1586	558736	4640	563376	562576	spneumoniae.S_pseudosimplitigs.k_17.d_4.M_runs
spneumoniae	pseudosimplitigs	17	4	zeros	2120449	2146641	2120449	26192	3393	558736	9564	568300	565976	spneumoniae.S_pseudosimplitigs.k_17.d_4.M_zeros
spneumoniae	pseudosimplitigs	17	5	default	2120449	2145274	2120449	24825	3505	558196	10032	568228	565984	spneumoniae.S_pseudosimplitigs.k_17.d_5.M_default
spneumoniae	pseudosimplitigs	17	5	ones	2120449	2145274	2124984	20290	1558	558196	4724	562920	562084	spneumoniae.S_pseudosimplitigs.k_17.d_5.M_ones
spneumoniae	pseudosimplitigs	17	5	runs	2120449	2145274	2124958	20316	1536	558196	4684	562880	561920	spneumoniae.S_pseudosimplitigs.k_17.d_5.M_runs
spneumoniae	pseudosimplitigs	17	5	zeros	2120449	2145274	2120449	24825	3513	558196	10072	568268	565572	spneumoniae.S_pseudosimplitigs.k_17.d_5.M_zeros
spneumoniae	pseudosimplitigsAC	17	1	default	2120449	2171601	2120449	51152	3197	564144	7988	572132	573348	spneumoniae.S_pseudosimplitigsAC.k_17.d_1.M_default
spneumoniae	pseudosimplitigsAC	17	1	ones	2120449	2171601	2123436	48165	3268	564144	9048	573192	573684	spneumoniae.S_pseudosimplitigsAC.k_17.d_1.M_ones
spneumoniae	pseudosimplitigsAC	17	1	runs	2120449	2171601	2123305	48296	3181	564144	8864	573008	573736	spneumoniae.S_pseudosimplitigsAC.k_17.d_1.M_runs
spneumoniae	pseudosimplitigsAC	17	1	zeros	2120449	2171601	2120449	51152	3332	564144	8512	572656	573556	spneumoniae.S_pseudosimplitigsAC.k_17.d_1.M_zeros
spneumoniae	pseudosimplitigsAC	17	2	default	2120449	2154224	2120449	33775	3250	559812	8788	568600	567216	spneumoniae.S_pseudosimplitigsAC.k_17.d_2.M_default
spneumoniae	pseudosimplitigsAC	17	2	ones	2120449	2154224	2123425	30799	2096	559812	5960	565772	565744	spneumoniae.S_pseudosimplitigsAC.k_17.d_2.M_ones
spneumoniae	pseudosimplitigsAC	17	2	runs	2120449	2154224	2123377	30847	2062	559812	5880	565692	565648	spneumoniae.S_pseudosimplitigsAC.k_17.d_2.M_runs
spneumoniae	pseudosimplitigsAC	17	2	zeros	2120449	2154224	2120449	33775	3290	559812	8956	568768	568012	spneumoniae.S_pseudosimplitigsAC.k_17.d_2.M_zeros
spneumoniae	pseudosimplitigsAC	17	3	default	2120449	2148912	2120449	28463	3300	558652	9140	567792	565964	spneumoniae.S_pseudosimplitigsAC.k_17.d_3.M_default
spneumoniae	pseudosimplitigsAC	17	3	ones	2120449	2148912	2123835	25077	1731	558652	4924	563576	563436	spneumoniae.S_pseudosimplitigsAC.k_17.d_3.M_ones
spneumoniae	pseudosimplitigsAC	17	3	runs	2120449	2148912	2123802	25110	1709	558652	4864	563516	563324	spneumoniae.S_pseudosimplitigsAC.k_17.d_3.M_runs
spneumoniae	pseudosimplitigsAC	17	3	zeros	2120449	2148912	2120449	28463	3309	558652	9180	567832	565868	spneumoniae.S_pseudosimplitigsAC.k_17.d_3.M_zeros
spneumoniae	pseudosimplitigsAC	17	4	default	2120449	2146652	2120449	26203	3377	559716	9492	569208	566104	spneumoniae.S_pseudosimplitigsAC.k_17.d_4.M_default
spneumoniae	pseudosimplitigsAC	17	4	ones	2120449	2146652	2124303	22349	1600	559716	4532	564248	563148	spneumoniae.S_pseudosimplitigsAC.k_17.d_4.M_ones
spneumoniae	pseudosimplitigsAC	17	4	runs	2120449	2146652	2124282	22370	1583	559716	4492	564208	563476	spneumoniae.S_pseudosimplitigsAC.k_17.d_4.M_runs
spneumoniae	pseudosimplitigsAC	17	4	zeros	2120449	2146652	2120449	26203	3388	559716	9504	569220	566060	spneumoniae.S_pseudosimplitigsAC.k_17.d_4.M_zeros
spneumoniae	pseudosimplitigsAC	17	5	default	2120449	2145196	2120449	24747	3473	558908	9832	568740	565928	spneumoniae.S_pseudosimplitigsAC.k_17.d_5.M_default
spneumoniae	pseudosimplitigsAC	17	5	ones	2120449	2145196	2124929	20267	1544	558908	4604	563512	562572	spneumoniae.S_pseudosimplitigsAC.k_17.d_5.M_ones
spneumoniae	pseudosimplitigsAC	17	5	runs	2120449	2145196	2124897	20299	1516	558908	4544	563452	562604	spneumoniae.S_pseudosimplitigsAC.k_17.d_5.M_runs
spneumoniae	pseudosimplitigsAC	17	5	zeros	2120449	2145196	2120449	24747	3478	558908	9880	568788	565712	spneumoniae.S_pseudosimplitigsAC.k_17.d_5.M_zeros
spneumoniae	streaming	17	na	default	2120449	2144289	2120449	23840	3375	555204	10392	565596	564608	spneumoniae.S_streaming.k_17.d_na.M_default
spneumoniae	streaming	17	na	ones	2120449	2144289	2130473	13816	937	555204	3380	558584	558980	spneumoniae.S_streaming.k_17.d_na.M_ones
spneumoniae	streaming	17	na	runs	2120449	2144289	2130434	13855	920	555204	3340	558544	559204	spneumoniae.S_streaming.k_17.d_na.M_runs
spneumoniae	streaming	17	na	zeros	2120449	2144289	2120449	23840	3409	555204	10448	565652	564496	spneumoniae.S_streaming.k_17.d_na.M_zeros
spneumoniae	greedy	18	na	default	2123906	2139085	2123906	15179	2154	557104	7516	564620	562796	spneumoniae.S_greedy.k_18.d_na.M_default
spneumoniae	greedy	18	na	ones	2123906	2139085	2128966	10119	883	557104	3768	560872	560320	spneumoniae.S_greedy.k_18.d_na.M_ones
spneumoniae	greedy	18	na	runs	2123906	2139085	2128954	10131	874	557104	3748	560852	559812	spneumoniae.S_greedy.k_18.d_na.M_runs
spneumoniae	greedy	18	na	zeros	2123906	2139085	2123906	15179	2386	557104	7860	564964	563276	spneumoniae.S_greedy.k_18.d_na.M_zeros
spneumoniae	greedyAC	18	na	default	2123906	2139135	2123906	15229	2156	556388	7600	563988	562716	spneumoniae.S_greedyAC.k_18.d_na.M_default
spneumoniae	greedyAC	18	na	ones	2123906	2139135	2129060	10075	881	556388	3720	560108	559764	spneumoniae.S_greedyAC.k_18.d_na.M_ones
spneumoniae	greedyAC	18	na	runs	2123906	2139135	2129047	10088	871	556388	3700	560088	559964	spneumoniae.S_greedyAC.k_18.d_na.M_runs
spneumoniae	greedyAC	18	na	zeros	2123906	2139135	2123906	15229	2387	556388	7864	564252	562800	spneumoniae.S_greedyAC.k_18.d_na.M_zeros
spneumoniae	pseudosimplitigs	18	1	default	2123906	2160507	2123906	36601	2153	560216	5368	565584	566808	spneumoniae.S_pseudosimplitigs.k_18.d_1.M_default
spneumoniae	pseudosimplitigs	18	1	ones	2123906	2160507	2125788	34719	2174	560216	6004	566220	566800	spneumoniae.S_pseudosimplitigs.k_18.d_1.M_ones
spneumoniae	pseudosimplitigs	18	1	runs	2123906	2160507	2125740	34767	2149	560216	5948	566164	566888	spneumoniae.S_pseudosimplitigs.k_18.d_1.M_runs
spneumoniae	pseudosimplitigs	18	1	zeros	2123906	2160507	2123906	36601	2226	560216	5640	565856	567104	spneumoniae.S_pseudosimplitigs.k_18.d_1.M_zeros
spneumoniae	pseudosimplitigs	18	2	default	2123906	2153380	2123906	29474	2194	558728	5748	564476	564724	spneumoniae.S_pseudosimplitigs.k_18.d_2.M_default
spneumoniae	pseudosimplitigs	18	2	ones	2123906	2153380	2125776	27604	1741	558728	4844	563572	564568	spneumoniae.S_pseudosimplitigs.k_18.d_2.M_ones
spneumoniae	pseudosimplitigs	18	2	runs	2123906	2153380	2125745	27635	1718	558728	4792	563520	564540	spneumoniae.S_pseudosimplitigs.k_18.d_2.M_runs
spneumoniae	pseudosimplitigs	18	2	zeros	2123906	2153380	2123906	29474	2218	558728	5844	564572	565336	spneumoniae.S_pseudosimplitigs.k_18.d_2.M_zeros
spneumoniae	pseudosimplitigs	18	3	default	2123906	2150050	2123906	26144	2212	558252	5996	564248	564600	spneumoniae.S_pseudosimplitigs.k_18.d_3.M_default
spneumoniae	pseudosimplitigs	18	3	ones	2123906	2150050	2126124	23926	1519	558252	4264	562516	563632	spneumoniae.S_pseudosimplitigs.k_18.d_3.M_ones
spneumoniae	pseudosimplitigs	18	3	runs	2123906	2150050	2126104	23946	1504	558252	4232	562484	563080	spneumoniae.S_pseudosimplitigs.k_18.d_3.M_runs
spneumoniae	pseudosimplitigs	18	3	zeros	2123906	2150050	2123906	26144	2219	558252	6024	564276	564268	spneumoniae.S_pseudosimplitigs.k_18.d_3.M_zeros
spneumoniae	pseudosimplitigs	18	4	default	2123906	2147842	2123906	23936	2258	558316	6144	564460	563280	spneumoniae.S_pseudosimplitigs.k_18.d_4.M_default
spneumoniae	pseudosimplitigs	18	4	ones	2123906	2147842	2126465	21377	1393	558316	3936	562252	561824	spneumoniae.S_pseudosimplitigs.k_18.d_4.M_ones
spneumoniae	pseudosimplitigs	18	4	runs	2123906	2147842	2126442	21400	1374	558316	3896	562212	561720	spneumoniae.S_pseudosimplitigs.k_18.d_4.M_runs
spneumoniae	pseudosimplitigs	18	4	zeros	2123906	2147842	2123906	23936	2265	558316	6164	564480	563464	spneumoniae.S_pseudosimplitigs.k_18.d_4.M_zeros
spneumoniae	pseudosimplitigs	18	5	default	2123906	2146772	2123906	22866	2310	557116	6388	563504	563296	spneumoniae.S_pseudosimplitigs.k_18.d_5.M_default
spneumoniae	pseudosimplitigs	18	5	ones	2123906	2146772	2126837	19935	1324	557116	3888	561004	561272	spneumoniae.S_pseudosimplitigs.k_18.d_5.M_ones
spneumoniae	pseudosimplitigs	18	5	runs	2123906	2146772	2126827	19945	1316	557116	3868	560984	561296	spneumoniae.S_pseudosimplitigs.k_18.d_5.M_runs
spneumoniae	pseudosimplitigs	18	5	zeros	2123906	2146772	2123906	22866	2316	557116	6448	563564	563424	spneumoniae.S_pseudosimplitigs.k_18.d_5.M_zeros
spneumoniae	pseudosimplitigsAC	18	1	default	2123906	2160524	2123906	36618	2154	560304	5304	565608	567252	spneumoniae.S_pseudosimplitigsAC.k_18.d_1.M_default
spneumoniae	pseudosimplitigsAC	18	1	ones	2123906	2160524	2125658	34866	2184	560304	5956	566260	567180	spneumoniae.S_pseudosimplitigsAC.k_18.d_1.M_ones
spneumoniae	pseudosimplitigsAC	18	1	runs	2123906	2160524	2125615	34909	2150	560304	5888	566192	567044	spneumoniae.S_pseudosimplitigsAC.k_18.d_1.M_runs
spneumoniae	pseudosimplitigsAC	18	1	zeros	2123906	2160524	2123906	36618	2216	560304	5556	565860	567064	spneumoniae.S_pseudosimplitigsAC.k_18.d_1.M_zeros
spneumoniae	pseudosimplitigsAC	18	2	default	2123906	2153446	2123906	29540	2196	558740	5688	564428	565044	spneumoniae.S_pseudosimplitigsAC.k_18.d_2.M_default
spneumoniae	pseudosimplitigsAC	18	2	ones	2123906	2153446	2125853	27593	1747	558740	4788	563528	564232	spneumoniae.S_pseudosimplitigsAC.k_18.d_2.M_ones
spneumoniae	pseudosimplitigsAC	18	2	runs	2123906	2153446	2125823	27623	1723	558740	4736	563476	564160	spneumoniae.S_pseudosimplitigsAC.k_18.d_2.M_runs
spneumoniae	pseudosimplitigsAC	18	2	zeros	2123906	2153446	2123906	29540	2211	558740	5764	564504	565132	spneumoniae.S_pseudosimplitigsAC.k_18.d_2.M_zeros
spneumoniae	pseudosimplitigsAC	18	3	default	2123906	2150065	2123906	26159	2229	558148	5976	564124	564228	spneumoniae.S_pseudosimplitigsAC.k_18.d_3.M_default
spneumoniae	pseudosimplitigsAC	18	3	ones	2123906	2150065	2126114	23951	1533	558148	4288	562436	562888	spneumoniae.S_pseudosimplitigsAC.k_18.d_3.M_ones
spneumoniae	pseudosimplitigsAC	18	3	runs	2123906	2150065	2126089	23976	1515	558148	4236	562384	562848	spneumoniae.S_pseudosimplitigsAC.k_18.d_3.M_runs
spneumoniae	pseudosimplitigsAC	18	3	zeros	2123906	2150065	2123906	26159	2240	558148	6024	564172	564404	spneumoniae.S_pseudosimplitigsAC.k_18.d_3.M_zeros
spneumoniae	pseudosimplitigsAC	18	4	default	2123906	2147767	2123906	23861	2252	557304	6112	563416	563980	spneumoniae.S_pseudosimplitigsAC.k_18.d_4.M_default
spneumoniae	pseudosimplitigsAC	18	4	ones	2123906	2147767	2126518	21249	1381	557304	3956	561260	562736	spneumoniae.S_pseudosimplitigsAC.k_18.d_4.M_ones
spneumoniae	pseudosimplitigsAC	18	4	runs	2123906	2147767	2126494	21273	1364	557304	3920	561224	562344	spneumoniae.S_pseudosimplitigsAC.k_18.d_4.M_runs
spneumoniae	pseudosimplitigsAC	18	4	zeros	2123906	2147767	2123906	23861	2261	557304	6140	563444	563912	spneumoniae.S_pseudosimplitigsAC.k_18.d_4.M_zeros
spneumoniae	pseudosimplitigsAC	18	5	default	2123906	2146805	2123906	22899	2298	557560	6344	563904	563132	spneumoniae.S_pseudosimplitigsAC.k_18.d_5.M_default
spneumoniae	pseudosimplitigsAC	18	5	ones	2123906	2146805	2126871	19934	1341	557560	3932	561492	561900	spneumoniae.S_pseudosimplitigsAC.k_18.d_5.M_ones
spneumoniae	pseudosimplitigsAC	18	5	runs	2123906	2146805	2126849	19956	1325	557560	3908	561468	562024	spneumoniae.S_pseudosimplitigsAC.k_18.d_5.M_runs
spneumoniae	pseudosimplitigsAC	18	5	zeros	2123906	2146805	2123906	22899	2307	557560	6372	563932	563624	spneumoniae.S_pseudosimplitigsAC.k_18.d_5.M_zeros
spneumoniae	streaming	18	na	default	2123906	2146555	2123906	22649	2345	556012	7216	563228	562744	spneumoniae.S_streaming.k_18.d_na.M_default
spneumoniae	streaming	18	na	ones	2123906	2146555	2132459	14096	889	556012	3268	559280	559100	spneumoniae.S_streaming.k_18.d_na.M_ones
spneumoniae	streaming	18	na	runs	2123906	2146555	2132409	14146	871	556012	3244	559256	558980	spneumoniae.S_streaming.k_18.d_na.M_runs
spneumoniae	streaming	18	na	zeros	2123906	2146555	2123906	22649	2367	556012	7284	563296	562944	spneumoniae.S_streaming.k_18.d_na.M_zeros
spneumoniae	greedy	19	na	default	2126360	2141953	2126360	15593	1913	557148	6424	563572	563128	spneumoniae.S_greedy.k_19.d_na.M_default
spneumoniae	greedy	19	na	ones	2126360	2141953	2131461	10492	840	557148	3568	560716	559508	spneumoniae.S_greedy.k_19.d_na.M_ones
spneumoniae	greedy	19	na	runs	2126360	2141953	2131454	10499	837	557148	3564	560712	559960	spneumoniae.S_greedy.k_19.d_na.M_runs
spneumoniae	greedy	19	na	zeros	2126360	2141953	2126360	15593	2153	557148	6792	563940	562660	spneumoniae.S_greedy.k_19.d_na.M_zeros
spneumoniae	greedyAC	19	na	default	2126360	2141963	2126360	15603	1913	556932	6536	563468	562856	spneumoniae.S_greedyAC.k_19.d_na.M_default
spneumoniae	greedyAC	19	na	ones	2126360	2141963	2131491	10472	843	556932	3656	560588	560092	spneumoniae.S_greedyAC.k_19.d_na.M_ones
spneumoniae	greedyAC	19	na	runs	2126360	2141963	2131484	10479	838	556932	3644	560576	560060	spneumoniae.S_greedyAC.k_19.d_na.M_runs
spneumoniae	greedyAC	19	na	zeros	2126360	2141963	2126360	15603	2130	556932	6792	563724	563012	spneumoniae.S_greedyAC.k_19.d_na.M_zeros
spneumoniae	pseudosimplitigs	19	1	default	2126360	2160704	2126360	34344	1908	558928	4360	563288	564776	spneumoniae.S_pseudosimplitigs.k_19.d_1.M_default
spneumoniae	pseudosimplitigs	19	1	ones	2126360	2160704	2127929	32775	1929	558928	5020	563948	565696	spneumoniae.S_pseudosimplitigs.k_19.d_1.M_ones
spneumoniae	pseudosimplitigs	19	1	runs	2126360	2160704	2127896	32808	1905	558928	4984	563912	566152	spneumoniae.S_pseudosimplitigs.k_19.d_1.M_runs
spneumoniae	pseudosimplitigs	19	1	zeros	2126360	2160704	2126360	34344	1944	558928	4528	563456	565024	spneumoniae.S_pseudosimplitigs.k_19.d_1.M_zeros
spneumoniae	pseudosimplitigs	19	2	default	2126360	2156369	2126360	30009	1942	558628	4628	563256	564068	spneumoniae.S_pseudosimplitigs.k_19.d_2.M_default
spneumoniae	pseudosimplitigs	19	2	ones	2126360	2156369	2127957	28412	1679	558628	4408	563036	563692	spneumoniae.S_pseudosimplitigs.k_19.d_2.M_ones
spneumoniae	pseudosimplitigs	19	2	runs	2126360	2156369	2127932	28437	1661	558628	4376	563004	563484	spneumoniae.S_pseudosimplitigs.k_19.d_2.M_runs
spneumoniae	pseudosimplitigs	19	2	zeros	2126360	2156369	2126360	30009	1954	558628	4688	563316	564224	spneumoniae.S_pseudosimplitigs.k_19.d_2.M_zeros
spneumoniae	pseudosimplitigs	19	3	default	2126360	2152604	2126360	26244	1954	557560	4884	562444	563112	spneumoniae.S_pseudosimplitigs.k_19.d_3.M_default
spneumoniae	pseudosimplitigs	19	3	ones	2126360	2152604	2128216	24388	1438	557560	3912	561472	562300	spneumoniae.S_pseudosimplitigs.k_19.d_3.M_ones
spneumoniae	pseudosimplitigs	19	3	runs	2126360	2152604	2128203	24401	1429	557560	3900	561460	562216	spneumoniae.S_pseudosimplitigs.k_19.d_3.M_runs
spneumoniae	pseudosimplitigs	19	3	zeros	2126360	2152604	2126360	26244	1962	557560	4908	562468	563120	spneumoniae.S_pseudosimplitigs.k_19.d_3.M_zeros
spneumoniae	pseudosimplitigs	19	4	default	2126360	2151097	2126360	24737	1981	558248	5092	563340	562968	spneumoniae.S_pseudosimplitigs.k_19.d_4.M_default
spneumoniae	pseudosimplitigs	19	4	ones	2126360	2151097	2128504	22593	1353	558248	3768	562016	561824	spneumoniae.S_pseudosimplitigs.k_19.d_4.M_ones
spneumoniae	pseudosimplitigs	19	4	runs	2126360	2151097	2128495	22602	1347	558248	3760	562008	561872	spneumoniae.S_pseudosimplitigs.k_19.d_4.M_runs
spneumoniae	pseudosimplitigs	19	4	zeros	2126360	2151097	2126360	24737	1984	558248	5104	563352	563220	spneumoniae.S_pseudosimplitigs.k_19.d_4.M_zeros
spneumoniae	pseudosimplitigs	19	5	default	2126360	2150367	2126360	24007	2015	557432	5248	562680	562508	spneumoniae.S_pseudosimplitigs.k_19.d_5.M_default
spneumoniae	pseudosimplitigs	19	5	ones	2126360	2150367	2128747	21620	1322	557432	3716	561148	561608	spneumoniae.S_pseudosimplitigs.k_19.d_5.M_ones
spneumoniae	pseudosimplitigs	19	5	runs	2126360	2150367	2128735	21632	1314	557432	3700	561132	561380	spneumoniae.S_pseudosimplitigs.k_19.d_5.M_runs
spneumoniae	pseudosimplitigs	19	5	zeros	2126360	2150367	2126360	24007	2018	557432	5264	562696	562544	spneumoniae.S_pseudosimplitigs.k_19.d_5.M_zeros
spneumoniae	pseudosimplitigsAC	19	1	default	2126360	2160722	2126360	34362	1909	559636	4368	564004	565012	spneumoniae.S_pseudosimplitigsAC.k_19.d_1.M_default
spneumoniae	pseudosimplitigsAC	19	1	ones	2126360	2160722	2127915	32807	1924	559636	5012	564648	565548	spneumoniae.S_pseudosimplitigsAC.k_19.d_1.M_ones
spneumoniae	pseudosimplitigsAC	19	1	runs	2126360	2160722	2127870	32852	1904	559636	4972	564608	566144	spneumoniae.S_pseudosimplitigsAC.k_19.d_1.M_runs
spneumoniae	pseudosimplitigsAC	19	1	zeros	2126360	2160722	2126360	34362	1961	559636	4600	564236	565684	spneumoniae.S_pseudosimplitigsAC.k_19.d_1.M_zeros
